DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	PHIX	RHOMAT	MBVI	MPHI
4857.5	-49.2088	41.5808	10.023	10	0.1578	0.1938	0.191	2.0495	0.390273	40	0.4067356	2.700467	-999.25	-999.25
4858	-48.688	39.53	10.038	10	0.142	0.188	0.186	2.052	0.40869	40	0.4063665	2.703683	-999.25	-999.25
4858.5	-48.323	41.6003	9.956	10	0.1452	0.1835	0.1807	2.0612	0.440955	40	0.405367	2.716459	-999.25	-999.25
4859	-48.063	44.327	9.966	10	0.141	0.181	0.179	2.067	0.44358	40	0.4044416	2.723686	-999.25	-999.25
4859.5	-47.2292	46.6737	9.9643	10	0.182	0.1792	0.1768	2.0603	0.407872	40	0.4054384	2.71514	-999.25	-999.25
4860	-47.75	47.537	9.976	10	0.177	0.18	0.176	2.057	0.38228	40	0.3972399	2.687696	-999.25	-999.25
4860.5	-47.5733	44.3152	9.9803	10	0.1515	0.1813	0.1762	2.0505	0.366347	40	0.3873227	2.651388	-999.25	-999.25
4861	-47	42.481	9.937	10	0.124	0.183	0.177	2.058	0.39743	40	0.4055084	2.711461	-999.25	-999.25
4861.5	-46.5005	42.2498	9.9017	10	0.1632	0.1843	0.177	2.0623	0.415343	40	0.4012988	2.707313	-999.25	-999.25
4862	-46.188	45.464	9.91	10	0.209	0.186	0.177	2.059	0.42141	40	0.4015383	2.702442	-999.25	-999.25
4862.5	-47.2192	49.0983	9.9037	10	0.1977	0.1872	0.1782	2.0435	0.381672	40	0.4063233	2.689249	-999.25	-999.25
4863	-46.75	47.71	9.907	10	0.161	0.188	0.179	2.041	0.37988	40	0.4061354	2.684536	-999.25	-999.25
4863.5	-47.8022	45.0388	9.8937	10	0.145	0.1882	0.1802	2.0428	0.383612	40	0.406783	2.6893	-999.25	-999.25
4864	-47.438	42.533	9.912	10	0.165	0.189	0.181	2.052	0.38687	40	0.4066724	2.70451	-999.25	-999.25
4864.5	-48.0108	44.8192	10.0122	10	0.1943	0.1903	0.182	2.0553	0.380547	40	0.3968841	2.683941	-999.25	-999.25
4865	-48.375	48.57	10.008	10	0.211	0.192	0.182	2.062	0.38928	40	0.4053264	2.717694	-999.25	-999.25
4865.5	-48.0317	51.4182	9.9587	10	0.196	0.1932	0.183	2.072	0.390572	40	0.3973772	2.712949	-999.25	-999.25
4866	-49.125	50.444	9.952	10	0.196	0.194	0.183	2.077	0.40388	40	0.3957007	2.716749	-999.25	-999.25
4866.5	-49.8125	44.2702	9.9772	10	0.203	0.1948	0.1828	2.0697	0.39195	40	0.4040214	2.727072	-999.25	-999.25
4867	-50.125	43.041	10.018	10	0.223	0.194	0.182	2.058	0.40245	40	0.4055055	2.711453	-999.25	-999.25
4867.5	-50.99	40.0125	10.0383	10	0.2488	0.1915	0.1805	2.0492	0.374402	40	0.399698	2.681204	-999.25	-999.25
4868	-50.625	37.85	10.05	10	0.238	0.189	0.178	2.05	0.37191	40	0.3991093	2.680986	-999.25	-999.25
4868.5	-51.125	38.3395	10.063	10	0.1682	0.1843	0.1757	2.063	0.380243	40	0.3965154	2.695733	-999.25	-999.25
4869	-51.125	41.692	10.063	10	0.129	0.181	0.174	2.063	0.39581	40	0.4050186	2.718538	-999.25	-999.25
4869.5	-49.5733	44.2913	10.0842	10	0.1298	0.1765	0.1718	2.0602	0.395355	40	0.4053619	2.714764	-999.25	-999.25
4870	-49.625	43.658	10.095	10	0.134	0.174	0.171	2.056	0.37653	40	0.3959295	2.682597	-999.25	-999.25
4870.5	-47.1667	40.175	10.0788	10	0.129	0.1732	0.17	2.0702	0.372233	40	0.3866654	2.681845	-999.25	-999.25
4871	-47.375	38.985	10.073	10	0.129	0.174	0.17	2.076	0.3866	40	0.3922024	2.705798	-999.25	-999.25
4871.5	-47.8647	40.6443	10.0658	10	0.1658	0.1763	0.17	2.08	0.37991	40	0.3895851	2.705465	-999.25	-999.25
4872	-47.813	41.401	10.055	10	0.195	0.178	0.17	2.075	0.36846	40	0.3814822	2.676349	-999.25	-999.25
4872.5	-48.7813	42.7423	10.0795	10	0.18	0.1802	0.1712	2.0577	0.354595	40	0.3873828	2.663293	-999.25	-999.25
4873	-48.313	42.959	10.062	10	0.15	0.181	0.172	2.046	0.37627	40	0.4046252	2.688915	-999.25	-999.25
4873.5	-48.5208	42.2138	10.0202	10	0.1565	0.1808	0.172	2.046	0.438843	40	0.4073123	2.696119	-999.25	-999.25
4874	-48.625	43.403	10.016	10	0.179	0.18	0.172	2.056	0.45126	40	0.4055658	2.708252	-999.25	-999.25
4874.5	-48.7088	38.6783	10.052	10	0.1735	0.1787	0.1708	2.0577	0.423527	40	0.4016691	2.700619	-999.25	-999.25
4875	-50.063	39.065	10.097	10	0.156	0.177	0.17	2.056	0.39381	40	0.4058109	2.708915	-999.25	-999.25
4875.5	-50.6672	34.5715	10.0935	10	0.133	0.1748	0.1688	2.0472	0.37531	40	0.4042132	2.68983	-999.25	-999.25
4876	-51.188	37.409	10.036	10	0.128	0.174	0.168	2.043	0.39101	40	0.4075671	2.691741	-999.25	-999.25
4876.5	-51.5213	38.5775	9.9802	10	0.1478	0.173	0.1668	2.0412	0.388952	40	0.4080479	2.689993	-999.25	-999.25
4877	-51.938	40.2	9.976	10	0.157	0.173	0.166	2.052	0.39776	40	0.4056552	2.701764	-999.25	-999.25
4877.5	-52.3442	38.298	9.9977	10	0.1575	0.173	0.165	2.0672	0.39051	40	0.4045172	2.724228	-999.25	-999.25
4878	-51.875	37.378	10.016	10	0.155	0.173	0.165	2.083	0.38926	40	0.3919483	2.716639	-999.25	-999.25
4878.5	-51.5938	37.765	9.9787	10	0.146	0.173	0.165	2.0885	0.382895	40	0.3897893	2.719932	-999.25	-999.25
4879	-50.813	37.755	9.967	10	0.146	0.173	0.165	2.086	0.39297	40	0.3940321	2.727149	-999.25	-999.25
4879.5	-50.2297	38.1017	10.0197	10	0.148	0.173	0.165	2.0822	0.384143	40	0.3907528	2.712153	-999.25	-999.25
4880	-49.813	37.885	10.078	10	0.148	0.173	0.165	2.088	0.36861	40	0.3802525	2.694198	-999.25	-999.25
4880.5	-49.1355	37.0973	10.0788	10	0.1473	0.173	0.1652	2.0945	0.344092	40	0.3681603	2.673975	-999.25	-999.25
4881	-49.188	36.989	10.048	10	0.149	0.173	0.166	2.102	0.3435	40	0.3672392	2.683537	-999.25	-999.25
4881.5	-49.5208	34.9342	9.9882	10	0.145	0.173	0.166	2.091	0.353973	40	0.3686295	2.669601	-999.25	-999.25
4882	-49	36.34	10.034	10	0.145	0.173	0.166	2.081	0.35529	40	0.371243	2.660221	-999.25	-999.25
4882.5	-49.7297	37.7293	10.0413	10	0.1453	0.173	0.1662	2.0755	0.361072	40	0.3803508	2.674278	-999.25	-999.25
4883	-49.313	40.456	10.068	10	0.147	0.173	0.167	2.088	0.35828	40	0.3694836	2.666969	-999.25	-999.25
4883.5	-49.8233	39.272	10.0093	10	0.1462	0.174	0.167	2.1028	0.385177	40	0.3924838	2.750656	-999.25	-999.25
4884	-50.5	39.842	10.016	10	0.147	0.174	0.167	2.112	0.38606	40	0.3838169	2.742369	-999.25	-999.25
4884.5	-50.0838	40.8105	10.0088	10	0.1558	0.1742	0.168	2.117	0.393523	40	0.3909459	2.769803	-999.25	-999.25
4885	-50.813	41.568	10.033	10	0.16	0.175	0.168	2.107	0.36179	40	0.3664396	2.68943	-999.25	-999.25
4885.5	-50.5313	42.7543	10.0463	10	0.1585	0.175	0.168	2.1042	0.358115	40	0.3669265	2.68623	-999.25	-999.25
4886	-50.688	41.401	10.028	10	0.151	0.175	0.168	2.095	0.37319	40	0.3813513	2.708344	-999.25	-999.25
4886.5	-50.7083	42.1853	9.976	10	0.1415	0.1738	0.168	2.0835	0.402418	40	0.3943447	2.723861	-999.25	-999.25
4887	-49.875	40.912	9.976	10	0.149	0.173	0.168	2.076	0.40196	40	0.3959639	2.715798	-999.25	-999.25
4887.5	-50.6775	42.2107	10.0032	10	0.1567	0.1728	0.168	2.0818	0.379752	40	0.3893413	2.707772	-999.25	-999.25
4888	-49.375	43.654	9.979	10	0.155	0.172	0.168	2.086	0.36076	40	0.3699677	2.664999	-999.25	-999.25
4888.5	-49.6563	46.4618	10.0032	10	0.147	0.172	0.168	2.0795	0.365368	40	0.3803704	2.680783	-999.25	-999.25
4889	-49.813	47.026	9.989	10	0.142	0.172	0.168	2.072	0.37336	40	0.3868018	2.685132	-999.25	-999.25
4889.5	-49.6563	43.2183	9.9952	10	0.1575	0.1723	0.1692	2.0755	0.393523	40	0.3959519	2.714938	-999.25	-999.25
4890	-50.438	39.325	10.016	10	0.16	0.174	0.17	2.078	0.39499	40	0.3954638	2.717769	-999.25	-999.25
4890.5	-48.8547	39.5993	10.0382	10	0.1425	0.1765	0.1723	2.0808	0.392837	40	0.3948973	2.720882	-999.25	-999.25
4891	-48.438	40.681	9.999	10	0.125	0.179	0.174	2.08	0.41292	40	0.396767	2.72458	-999.25	-999.25
4891.5	-47.9692	47.2097	9.9882	10	0.1562	0.1827	0.1763	2.0882	0.430823	40	0.395984	2.736049	-999.25	-999.25
4892	-46.25	49.353	9.974	10	0.212	0.186	0.178	2.089	0.43204	40	0.395945	2.737268	-999.25	-999.25
4892.5	-47.9588	47.4433	10.0035	10	0.2555	0.1882	0.1792	2.0823	0.419827	40	0.3963572	2.727287	-999.25	-999.25
4893	-46.813	43.225	10.001	10	0.233	0.189	0.18	2.079	0.39891	40	0.3952715	2.718908	-999.25	-999.25
4893.5	-48.1775	46.4145	9.9927	10	0.1737	0.1898	0.1822	2.0758	0.393345	40	0.3958813	2.715245	-999.25	-999.25
4894	-48.75	50.007	10.011	10	0.142	0.189	0.183	2.075	0.37542	40	0.3883935	2.694162	-999.25	-999.25
4894.5	-47.9063	51.7145	10.0118	10	0.1643	0.189	0.1828	2.075	0.373987	40	0.3824337	2.678778	-999.25	-999.25
4895	-47.438	48.572	10.016	10	0.201	0.189	0.182	2.07	0.37552	40	0.3954259	2.704435	-999.25	-999.25
4895.5	-46.99	46.8627	10.0572	10	0.2202	0.1888	0.1798	2.063	0.395662	40	0.4050204	2.718543	-999.25	-999.25
4896	-47.25	46.646	10.038	10	0.191	0.188	0.179	2.063	0.41422	40	0.4012628	2.708385	-999.25	-999.25
4896.5	-49.198	46.0917	10.0153	10	0.1688	0.1855	0.1768	2.0667	0.42201	40	0.4011316	2.714211	-999.25	-999.25
4897	-49.563	45.425	10.027	10	0.183	0.183	0.176	2.07	0.41386	40	0.4005698	2.718203	-999.25	-999.25
4897.5	-50.3333	43.7137	10.1132	10	0.1833	0.1795	0.1748	2.0695	0.384877	40	0.396913	2.707562	-999.25	-999.25
4898	-49.5	42.297	10.164	10	0.165	0.177	0.174	2.072	0.37791	40	0.3957325	2.708559	-999.25	-999.25
4898.5	-49.0108	40.8268	10.1542	10	0.1397	0.175	0.1732	2.0605	0.383957	40	0.3974472	2.694051	-999.25	-999.25
4899	-49.375	39.961	10.13	10	0.143	0.175	0.174	2.058	0.40974	40	0.4057822	2.712203	-999.25	-999.25
4899.5	-48.0522	41.2713	10.1142	10	0.1482	0.1765	0.1753	2.0485	0.420008	40	0.4105058	2.709007	-999.25	-999.25
4900	-48.938	43.218	10.06	10	0.144	0.179	0.177	2.056	0.42245	40	0.4017044	2.697872	-999.25	-999.25
4900.5	-48.3022	47.5932	9.9872	10	0.1565	0.1838	0.1793	2.0712	0.411065	40	0.4003714	2.719669	-999.25	-999.25
4901	-48.563	49.354	10.018	10	0.214	0.188	0.181	2.082	0.39614	40	0.3946529	2.72221	-999.25	-999.25
4901.5	-48.2708	49.3672	9.9662	10	0.2247	0.1923	0.1835	2.0755	0.398873	40	0.3960948	2.71532	-999.25	-999.25
4902	-48.375	47.663	9.877	10	0.218	0.194	0.186	2.063	0.40644	40	0.4050558	2.718639	-999.25	-999.25
4902.5	-49.3958	46.5517	9.9543	10	0.1575	0.195	0.1893	2.0502	0.41072	40	0.4067324	2.701638	-999.25	-999.25
4903	-49.5	45.715	9.991	10	0.165	0.195	0.191	2.051	0.40017	40	0.4053293	2.699204	-999.25	-999.25
4903.5	-48.7608	47.9338	10.0377	10	0.2273	0.1953	0.192	2.0583	0.369063	40	0.3871779	2.663749	-999.25	-999.25
4904	-49.125	49.448	10.031	10	0.259	0.197	0.192	2.07	0.36418	40	0.3845285	2.676027	-999.25	-999.25
4904.5	-48.6672	49.8925	9.9095	10	0.249	0.199	0.192	2.0792	0.400178	40	0.3952271	2.71912	-999.25	-999.25
4905	-49.188	50.17	9.897	10	0.229	0.199	0.192	2.09	0.39952	40	0.3932	2.73151	-999.25	-999.25
4905.5	-49.7605	47.3577	9.9093	10	0.1898	0.199	0.1932	2.0903	0.4022	40	0.3931973	2.731997	-999.25	-999.25
4906	-49.813	46.276	9.956	10	0.169	0.199	0.194	2.087	0.40065	40	0.3936856	2.727868	-999.25	-999.25
4906.5	-49.9067	43.9102	9.9095	10	0.1767	0.1992	0.195	2.0763	0.413565	40	0.3971792	2.719552	-999.25	-999.25
4907	-49.125	44.776	9.897	10	0.21	0.2	0.195	2.073	0.40559	40	0.4032283	2.730439	-999.25	-999.25
4907.5	-48.5208	47.2673	9.9037	10	0.2585	0.2023	0.1948	2.0637	0.389173	40	0.4050992	2.719934	-999.25	-999.25
4908	-48.625	48.889	9.937	10	0.286	0.204	0.194	2.067	0.40089	40	0.4043691	2.723489	-999.25	-999.25
4908.5	-48.063	49.4148	10.0238	10	0.2635	0.204	0.194	2.0645	0.404488	40	0.4048083	2.720486	-999.25	-999.25
4909	-48.688	48.799	10.028	10	0.216	0.204	0.194	2.072	0.40168	40	0.403332	2.729047	-999.25	-999.25
4909.5	-48.0005	46.727	10.024	10	0.1867	0.2027	0.1938	2.0685	0.386613	40	0.3972829	2.70689	-999.25	-999.25
4910	-48.938	46.727	9.974	10	0.17	0.201	0.193	2.071	0.39098	40	0.3975798	2.711832	-999.25	-999.25
4910.5	-48.4897	48.413	9.9503	10	0.19	0.2	0.1928	2.0648	0.411635	40	0.401162	2.71112	-999.25	-999.25
4911	-47.813	49.058	9.942	10	0.225	0.2	0.192	2.064	0.39871	40	0.4048604	2.719788	-999.25	-999.25
4911.5	-47.9172	52.043	9.9662	10	0.2607	0.2	0.192	2.0562	0.387523	40	0.4061293	2.710115	-999.25	-999.25
4912	-47.188	49.448	9.952	10	0.259	0.2	0.192	2.057	0.36959	40	0.3874354	2.662284	-999.25	-999.25
4912.5	-47.9692	51.8598	9.949	10	0.2335	0.2012	0.1922	2.0698	0.387762	40	0.3973129	2.709127	-999.25	-999.25
4913	-48.125	47.049	9.949	10	0.251	0.202	0.193	2.074	0.40637	40	0.4030496	2.731626	-999.25	-999.25
4913.5	-49.1255	48.4715	9.9532	10	0.2732	0.202	0.192	2.0723	0.398955	40	0.4032537	2.729335	-999.25	-999.25
4914	-50.063	44.554	9.984	10	0.284	0.202	0.192	2.069	0.38508	40	0.3969895	2.706937	-999.25	-999.25
4914.5	-49.9688	45.1447	9.9748	10	0.2348	0.2007	0.1908	2.0755	0.352868	40	0.3732247	2.656379	-999.25	-999.25
4915	-50.438	44.388	10.004	10	0.184	0.199	0.19	2.083	0.34846	40	0.370589	2.661778	-999.25	-999.25
4915.5	-50.698	44.7797	9.9923	10	0.1503	0.1955	0.1878	2.0838	0.362648	40	0.3790225	2.684276	-999.25	-999.25
4916	-49.813	43.348	9.999	10	0.152	0.193	0.187	2.078	0.38279	40	0.3907949	2.705371	-999.25	-999.25
4916.5	-50.1983	39.5842	10.0352	10	0.158	0.1905	0.1847	2.0738	0.375138	40	0.3952821	2.710338	-999.25	-999.25
4917	-48.375	38.935	10.046	10	0.158	0.188	0.183	2.068	0.37173	40	0.3867921	2.678584	-999.25	-999.25
4917.5	-49.2605	43.1832	10.053	10	0.156	0.1868	0.1818	2.0605	0.372262	40	0.3878288	2.669006	-999.25	-999.25
4918	-49.313	46.969	10.033	10	0.156	0.186	0.181	2.058	0.37402	40	0.3886394	2.666997	-999.25	-999.25
4918.5	-48.8755	47.7807	10.0617	10	0.1638	0.1862	0.181	2.0693	0.40256	40	0.4039363	2.726169	-999.25	-999.25
4919	-49.188	46.494	10.08	10	0.173	0.187	0.181	2.081	0.41106	40	0.3966556	2.725937	-999.25	-999.25
4919.5	-47.8233	48.2188	10.0282	10	0.1685	0.1872	0.181	2.0857	0.428553	40	0.3960694	2.732141	-999.25	-999.25
4920	-47.875	49.058	10.004	10	0.186	0.188	0.181	2.084	0.43627	40	0.3963308	2.730032	-999.25	-999.25
4920.5	-48.2608	45.9138	10.0127	10	0.192	0.1878	0.181	2.0805	0.424297	40	0.3962126	2.723916	-999.25	-999.25
4921	-48.625	40.573	9.996	10	0.202	0.187	0.181	2.078	0.43588	40	0.3969611	2.721786	-999.25	-999.25
4921.5	-49.8125	38.6622	10.0243	10	0.1717	0.1858	0.1808	2.084	0.396577	40	0.3942684	2.724482	-999.25	-999.25
4922	-50.125	37.688	10.041	10	0.16	0.185	0.18	2.089	0.38831	40	0.3937595	2.731366	-999.25	-999.25
4922.5	-49.9272	39.3073	10.0447	10	0.1587	0.1838	0.1798	2.0848	0.364808	40	0.3794739	2.687041	-999.25	-999.25
4923	-50.188	39.224	10.053	10	0.162	0.183	0.179	2.074	0.37475	40	0.3870199	2.688959	-999.25	-999.25
4923.5	-49.7083	39.5962	10.018	10	0.1615	0.1832	0.179	2.068	0.396315	40	0.4042066	2.724724	-999.25	-999.25
4924	-49.5	38.707	10.018	10	0.164	0.184	0.179	2.073	0.40694	40	0.4033061	2.730652	-999.25	-999.25
4924.5	-49.8647	39.675	10.0257	10	0.161	0.1842	0.179	2.0792	0.39801	40	0.3952259	2.719117	-999.25	-999.25
4925	-49.188	41.92	10.039	10	0.156	0.185	0.179	2.085	0.37271	40	0.3816308	2.692899	-999.25	-999.25
4925.5	-48.99	45.9652	10.021	10	0.1538	0.1862	0.18	2.0838	0.355652	40	0.3704269	2.662646	-999.25	-999.25
4926	-47.375	47.371	10.011	10	0.153	0.187	0.18	2.083	0.35856	40	0.3706717	2.661983	-999.25	-999.25
4926.5	-48.4275	44.4553	9.9852	10	0.1592	0.188	0.181	2.0758	0.360072	40	0.3801602	2.674278	-999.25	-999.25
4927	-49	40.257	10.006	10	0.16	0.188	0.181	2.085	0.36013	40	0.3701877	2.663958	-999.25	-999.25
4927.5	-49.5525	37.767	10.0952	10	0.1555	0.188	0.181	2.085	0.355128	40	0.3700872	2.663709	-999.25	-999.25
4928	-49.5	38.012	10.106	10	0.153	0.188	0.181	2.08	0.36882	40	0.3810457	2.683316	-999.25	-999.25
4928.5	-46.3755	39.6962	10.0248	10	0.1553	0.1867	0.18	2.0728	0.358047	40	0.3834914	2.677918	-999.25	-999.25
4929	-46.063	36.837	9.994	10	0.157	0.185	0.18	2.077	0.37198	40	0.3819397	2.680752	-999.25	-999.25
4929.5	-46.3338	37.0937	10.0113	10	0.1627	0.1837	0.179	2.0987	0.351197	40	0.3674295	2.678796	-999.25	-999.25
4930	-46.438	37.897	10.088	10	0.161	0.182	0.179	2.112	0.36883	40	0.368103	2.701527	-999.25	-999.25
4930.5	-47.2192	37.0678	10.09	10	0.1603	0.181	0.179	2.1265	0.361698	40	0.3615312	2.707753	-999.25	-999.25
4931	-46.125	37.462	10.09	10	0.157	0.181	0.179	2.129	0.38434	40	0.3775484	2.753141	-999.25	-999.25
4931.5	-45.5317	37.9373	10.0475	10	0.152	0.181	0.179	2.1173	0.385707	40	0.3833222	2.749646	-999.25	-999.25
4932	-45.375	42.264	10.02	10	0.152	0.181	0.179	2.109	0.39899	40	0.3918979	2.759261	-999.25	-999.25
4932.5	-45.2917	42.9502	10.0518	10	0.157	0.182	0.179	2.098	0.39851	40	0.3923295	2.742337	-999.25	-999.25
4933	-46.125	44.356	10.056	10	0.157	0.182	0.179	2.093	0.40316	40	0.3928945	2.73563	-999.25	-999.25
4933.5	-44.8647	43.0203	10.0435	10	0.1528	0.183	0.1792	2.074	0.404052	40	0.4029192	2.73127	-999.25	-999.25
4934	-44.813	44.127	10.046	10	0.147	0.183	0.18	2.069	0.40766	40	0.4041315	2.726198	-999.25	-999.25
4934.5	-44.5422	41.7527	10.0778	10	0.1497	0.1832	0.1802	2.0607	0.413333	40	0.4014938	2.705163	-999.25	-999.25
4935	-44.438	42.401	10.112	10	0.158	0.184	0.181	2.064	0.40055	40	0.4048591	2.719785	-999.25	-999.25
4935.5	-45.073	41.6503	10.1022	10	0.1628	0.1852	0.181	2.0663	0.397628	40	0.4044994	2.722668	-999.25	-999.25
4936	-44.813	43.737	10.098	10	0.162	0.186	0.181	2.073	0.38507	40	0.3966214	2.712586	-999.25	-999.25
4936.5	-44.9483	43.9538	10.0615	10	0.158	0.186	0.182	2.0805	0.38592	40	0.3914426	2.711187	-999.25	-999.25
4937	-45	43.088	10.004	10	0.153	0.186	0.182	2.088	0.37402	40	0.3818639	2.698354	-999.25	-999.25
4937.5	-45.3025	39.3678	10.0358	10	0.1518	0.186	0.182	2.0885	0.368495	40	0.380175	2.694805	-999.25	-999.25
4938	-46.5	38.287	10.06	10	0.156	0.186	0.182	2.081	0.36397	40	0.3798372	2.681843	-999.25	-999.25
4938.5	-47.1775	39.2515	10.0527	10	0.1678	0.1858	0.182	2.0672	0.373657	40	0.3875188	2.67915	-999.25	-999.25
4939	-47.75	38.819	10.036	10	0.167	0.185	0.182	2.068	0.38019	40	0.3962644	2.703351	-999.25	-999.25
4939.5	-47.0525	37.9955	10.0288	10	0.1622	0.1848	0.1818	2.0765	0.367883	40	0.3812258	2.67812	-999.25	-999.25
4940	-47	35.693	10.043	10	0.158	0.184	0.181	2.089	0.36265	40	0.3781392	2.690388	-999.25	-999.25
4940.5	-48.0625	38.8937	10.0468	10	0.159	0.1838	0.1808	2.0967	0.367175	40	0.3791169	2.705294	-999.25	-999.25
4941	-48.375	38.027	10.016	10	0.159	0.183	0.18	2.105	0.3779	40	0.3812763	2.724311	-999.25	-999.25
4941.5	-48.9688	41.3815	10.0348	10	0.1587	0.1828	0.18	2.1125	0.372935	40	0.3696598	2.706275	-999.25	-999.25
4942	-49.438	42.459	10.004	10	0.157	0.182	0.18	2.11	0.36816	40	0.3681057	2.698369	-999.25	-999.25
4942.5	-48.5108	44.2522	9.9843	10	0.1595	0.183	0.18	2.11	0.381095	40	0.3823099	2.735124	-999.25	-999.25
4943	-48.25	43.603	9.986	10	0.162	0.183	0.18	2.105	0.38182	40	0.3826811	2.728008	-999.25	-999.25
4943.5	-45.688	41.7275	9.9723	10	0.1582	0.1842	0.1802	2.0952	0.404907	40	0.392786	2.738961	-999.25	-999.25
4944	-45.063	44.51	9.964	10	0.159	0.185	0.181	2.091	0.43224	40	0.3958198	2.740239	-999.25	-999.25
4944.5	-45.2088	47.004	9.961	10	0.16	0.1872	0.182	2.0825	0.432642	40	0.39643	2.727814	-999.25	-999.25
4945	-44.688	50.224	9.966	10	0.16	0.188	0.182	2.085	0.43435	40	0.3962459	2.731459	-999.25	-999.25
4945.5	-45.0317	48.6407	9.9918	10	0.1632	0.1893	0.1832	2.086	0.41797	40	0.3961493	2.732854	-999.25	-999.25
4946	-44.875	47.964	9.981	10	0.179	0.191	0.184	2.086	0.45312	40	0.3939063	2.726811	-999.25	-999.25
4946.5	-45.0838	48.3462	9.9802	10	0.189	0.1923	0.1852	2.0707	0.430717	40	0.4007145	2.719762	-999.25	-999.25
4947	-45.188	48.962	9.976	10	0.199	0.194	0.186	2.064	0.4145	40	0.4011686	2.709802	-999.25	-999.25
4947.5	-43.438	50.9165	9.9832	10	0.203	0.1952	0.1872	2.0673	0.395925	40	0.4043409	2.723916	-999.25	-999.25
4948	-42.813	50.484	10.004	10	0.208	0.196	0.188	2.074	0.4025	40	0.4028618	2.731113	-999.25	-999.25
4948.5	-41.9583	50.6172	9.9973	10	0.205	0.1982	0.1882	2.082	0.404612	40	0.3946613	2.722232	-999.25	-999.25
4949	-41.75	51.188	9.979	10	0.21	0.199	0.189	2.082	0.39222	40	0.3946884	2.722305	-999.25	-999.25
4949.5	-43.0005	49.5997	9.9203	10	0.2025	0.1992	0.189	2.0757	0.383523	40	0.3913077	2.702944	-999.25	-999.25
4950	-43.938	49.448	9.912	10	0.205	0.2	0.189	2.069	0.37544	40	0.3954354	2.702806	-999.25	-999.25
4950.5	-45.3125	48.301	9.9058	10	0.2112	0.1998	0.1888	2.0728	0.37863	40	0.3958026	2.71007	-999.25	-999.25
4951	-45	47.761	9.91	10	0.212	0.199	0.188	2.077	0.38028	40	0.390046	2.70176	-999.25	-999.25
4951.5	-45.0522	47.6867	9.9053	10	0.1982	0.1977	0.1878	2.0817	0.384023	40	0.3907698	2.711378	-999.25	-999.25
4952	-44.688	45.37	9.882	10	0.174	0.196	0.187	2.075	0.38669	40	0.392369	2.704592	-999.25	-999.25
4952.5	-46.3542	45.6942	9.8645	10	0.1607	0.1938	0.1868	2.0775	0.400305	40	0.3956165	2.71735	-999.25	-999.25
4953	-48.125	45.37	9.877	10	0.169	0.193	0.186	2.08	0.40903	40	0.3950215	2.719892	-999.25	-999.25
4953.5	-48.3755	44.5375	9.8995	10	0.1755	0.1928	0.1858	2.0955	0.398917	40	0.3925124	2.738717	-999.25	-999.25
4954	-48.063	42.05	9.912	10	0.188	0.192	0.185	2.103	0.3951	40	0.3922815	2.750435	-999.25	-999.25
4954.5	-47.865	40.333	9.897	10	0.1802	0.1918	0.184	2.0975	0.396987	40	0.3924732	2.741903	-999.25	-999.25
4955	-46.875	42.128	9.902	10	0.166	0.191	0.184	2.09	0.39137	40	0.3935484	2.732447	-999.25	-999.25
4955.5	-46.1047	41.7743	9.9	10	0.1652	0.1898	0.184	2.0728	0.393065	40	0.4033484	2.730432	-999.25	-999.25
4956	-45.688	40.826	9.9	10	0.161	0.189	0.184	2.067	0.38109	40	0.3964714	2.702244	-999.25	-999.25
4956.5	-45.2188	39.7368	9.9295	10	0.1558	0.1882	0.1852	2.0637	0.380785	40	0.3965898	2.697089	-999.25	-999.25
4957	-45.063	41.821	9.942	10	0.155	0.189	0.186	2.067	0.37206	40	0.387022	2.677544	-999.25	-999.25
4957.5	-45.8338	44.2135	9.8937	10	0.1693	0.1905	0.1873	2.0835	0.3875	40	0.3915078	2.71629	-999.25	-999.25
4958	-47.188	44.646	9.902	10	0.161	0.193	0.189	2.091	0.3908	40	0.3934535	2.73384	-999.25	-999.25
4958.5	-47.3542	41.8488	9.9148	10	0.1735	0.1955	0.1927	2.105	0.391737	40	0.392196	2.753493	-999.25	-999.25
4959	-47.25	43.438	9.929	10	0.176	0.198	0.196	2.1	0.39137	40	0.3925873	2.746327	-999.25	-999.25
4959.5	-47.5422	44.3302	9.8603	10	0.1988	0.2007	0.2008	2.1012	0.397428	40	0.3922819	2.747474	-999.25	-999.25
4960	-46.813	47.331	9.862	10	0.193	0.204	0.205	2.097	0.39217	40	0.3927972	2.741956	-999.25	-999.25
4960.5	-46.6983	45.878	9.8858	10	0.1847	0.209	0.2135	2.0957	0.390802	40	0.3929708	2.740284	-999.25	-999.25
4961	-46.125	46.203	9.905	10	0.168	0.214	0.221	2.089	0.39511	40	0.3935055	2.730683	-999.25	-999.25
4961.5	-45.4067	47.5548	9.9395	10	0.1973	0.2252	0.2352	2.0862	0.407702	40	0.3940225	2.727453	-999.25	-999.25
4962	-45.25	50.259	9.952	10	0.229	0.236	0.246	2.092	0.40216	40	0.3929636	2.734169	-999.25	-999.25
4962.5	-40.615	54.0802	9.951	10	0.2622	0.2578	0.2615	2.1367	0.395265	40	0.3823551	2.778473	-999.25	-999.25
4963	-37.125	56.676	9.961	10	0.293	0.277	0.274	2.185	0.37574	40	0.3610047	2.797978	-999.25	-999.25
